,Topic_Num,Topic,Topic_Perc_Contrib,Keywords,Text
10,1,add,0.9347,"function, write, follow, javascript, search, create, description, library, implement, call","[""I'm working on a python package that has documentation that can be compiled using `sphinx`. How can I automatically compile the documentation inside the GitHub workflow? I would like to have a documentation link in the main page of the repo that always points to the latest docs. ""]"
11,1,add,0.9117,"function, write, follow, javascript, search, create, description, library, implement, call",['what does this mean\n\ntypedef struct student_info {\n  char  *first;\n  char  *last;\n  int   exam1;\n  int   exam2;\n  int   exam3;\n  float mean;\n} student;\n']
12,1,add,0.8804,"function, write, follow, javascript, search, create, description, library, implement, call","['i\'m making an ios app.  it will be used during a schwingfest (swiss wrestling festival).  the app will be responsible for keeping track of the ""rangliste""s (scorecards).  there are 6 rounds in a schwingfest.  give me all the domain models i would need to build this app, as structs.  don\'t output anything else, just the models.']"
13,1,add,0.8659,"function, write, follow, javascript, search, create, description, library, implement, call",['How do I list li in ul horizontally and then center with gap 2 in tailwind']
14,1,add,0.8382,"function, write, follow, javascript, search, create, description, library, implement, call","[""lets say I have a python package called axolotl. and I'd like to have a namespace under it that people could create their own packages in that namespace to register plugins so that I can simply scan that namespace as long as they've installed it without needing to explicitly register them. how can that be done?""]"
15,1,add,0.799,"function, write, follow, javascript, search, create, description, library, implement, call","[""Good evening Chatgpt,\nI'd like your help to write a readme for using the bioinformatics tool gnina tool on the PLEX Platform by LabDAO.\nFirst I'll upload gnina readme, then PLEX's readme, then we can review the repo on PLEX, and finally we'll write the readme. Does that sound like a good plan to you?\n\nThe gnina readme is located here - \nI'll load the contents for your review when you're ready.""]"
16,1,add,0.7761,"function, write, follow, javascript, search, create, description, library, implement, call","['Is this right?\n\n\nparam (\n    [Int] $Hosts = ""0"",\n    [string[]] $PackageName,\n    [string] $Mode = ""install""\n)\n\n$ErrorCount = 0\n\nif ($Mode -ne ""upgrade"" -and !$PackageName) {\n    write-output ""No choco package name provided, please include Example: `""-PackageName googlechrome`"" `n""\n    Exit 1\n}\n\nif ($Hosts -ne ""0"") {\n    $randrange = ($Hosts + 1) * 6\n    # Write-Output ""Calculating rnd""\n    # Write-Output ""randrange $randrange""\n    $rnd = Get-Random -Minimum 1 -Maximum $randrange; \n    # Write-Output ""rnd=$rnd""\n}\nelse {\n    $rnd = ""1""\n    # Write-Output ""rnd set to 1 manually""\n    # Write-Output ""rnd=$rnd""\n}\n\nif ($Mode -eq ""upgrade"") {\n    # Write-Output ""Starting Upgrade""\n    Start-Sleep -Seconds $rnd; \n    if (!$PackageName) {\n        choco upgrade -y all\n    }\n    else {\n        foreach ($package in $PackageName)\n        {\n            choco upgrade $package -y\n        }\n    }\n    # Write-Output ""Running upgrade""\n    Exit 0\n}\n\n# write-output ""Running install/uninstall mode""\nStart-Sleep -Seconds $rnd; \nchoco $Mode $PackageName -y\nExit 0']"
17,1,add,0.7536,"function, write, follow, javascript, search, create, description, library, implement, call",['give me an intermediate coding exercise for C programming language']
18,1,add,0.6733,"function, write, follow, javascript, search, create, description, library, implement, call",['Generate a SchemaStore schema for Prometheus Unit Test files']
19,1,add,0.6701,"function, write, follow, javascript, search, create, description, library, implement, call","['Create a lesson on ""Organizing Functions in JavaScript"". The lesson should be written in Markdown format. The lesson should be targeted at beginners. They have already been exposed to creating and calling functions and using JavaScript to access and modify parts of the DOM using `.innerText()` and `.innerHTML()` as well as using `document.querySelector()` to query the DOM for specific contents based on tags, classes and identifiers. At the end of the lesson, the student should be able to:\n\n- Explain what is meant by ""DRY"" code and list the benefits of making our code ""DRY"" and ""modular""\n- Explain and demonstrate the concept of Function Scope in JavaScript\n- Explain the role of the ""stack"" in tracking function calls in JavaScript\n- Explain the benefits and drawbacks of using nested functions in JavaScript\n- Explain and demonstrate the concept of ""closures"" in JavaScript\n\nDo not include any flow-control logic that has to do with if-else, switch, or any looping logic. All functions used should be in the form of either Named or Anonymous Function Expressions and be assigned to `const` variables. Do not use Arrow Functions or Function Declaration syntax. Students should be directed to the following URL for the official documentation on functions in JavaScript: ']"
20,2,addcallback,0.8038,"literacy, health, high, reduce, disparity, social, group, health_disparitie, level, mortality","[""I'm building a new Rust crate named `fury`. Generate the result of the first 2 hours of development on this new crate.""]"
21,2,addcallback,0.7794,"literacy, health, high, reduce, disparity, social, group, health_disparitie, level, mortality","[""bun-linux-x64-baseline.zipZip ArchiveExtract this. There's a dir with 1 file. Chmod it and run""]"
22,2,addcallback,0.6708,"literacy, health, high, reduce, disparity, social, group, health_disparitie, level, mortality","['I am writing a data methods section where I describe remote-sensing data sets that I combined in a Zarr file. The datasets were ERA5 and Copernicus and a got SST, salinity and sea surface height from those. Can you suggest how I would write the introductory background paragraph for the data methods sections.']"
23,2,addcallback,0.568,"literacy, health, high, reduce, disparity, social, group, health_disparitie, level, mortality",['how can i make github notifications show up in discord']
24,2,addcallback,0.423,"literacy, health, high, reduce, disparity, social, group, health_disparitie, level, mortality","['I want this game to rely on local storage to remember who I am and who my picks were in previous contests. A contest is January, March, May, July, September, or November of a given year. The current contest is July 2023. We will assume I am in admin mode and I can switch users to record everyone\'s picks (which are visible to everyone) and backfill old results. Please add at least one new test.\n\nindex.html\n\n\n\n    Banzuke Surfing Game\n    \n    \n    \n     -->\n\n\n    Welcome to Banzuke Surfing Game!\n    Select your Rikishi and start playing!\n    \n        Rikishi 1\n        Rikishi 2\n        \n    \n    Start Playing\n    \n    \n\n\n\ngame.js\nfunction startPlaying() {\n    var rikishi = $(\'#rikishi\').val();\n    var message = ""You selected: "" + rikishi;\n    return message;\n}\n\nmodule.exports = { startPlaying };\n\ngame.test.js\n\nglobal.$ = jest.fn(() => ({\n    val: jest.fn(() => \'1\')\n}));\n\nconst { startPlaying } = require(\'./game\');\n\ntest(\'check if startPlaying is defined and returns expected value\', () => {\n    const result = startPlaying()\n    expect(result).toBe(""You selected: 1"");\n});']"
25,2,addcallback,0.3704,"literacy, health, high, reduce, disparity, social, group, health_disparitie, level, mortality","['Why get this error:\n2023-09-28 12:24:51,177 - INFO - ingest.py:121 - Loading documents from D:\\LGPT\\localGPT/SOURCE_DOCUMENTS\nWARNING:pdfminer.pdfpage:The PDF  contains a metadata field indicating that it should not allow text extraction. Ignoring this field and proceeding. Use the check_extractable if you want to raise an error in this case\n2023-09-28 12:29:43,373 - INFO - ingest.py:130 - Loaded 65 documents from D:\\LGPT\\localGPT/SOURCE_DOCUMENTS\n2023-09-28 12:29:43,373 - INFO - ingest.py:131 - Split into 47746 chunks of text\n2023-09-28 12:29:45,108 - INFO - SentenceTransformer.py:66 - Load pretrained SentenceTransformer: hkunlp/instructor-large\nload INSTRUCTOR_Transformer\nmax_seq_length  512\nTraceback (most recent call last):\n  File ""D:\\LGPT\\localGPT\\ingest.py"", line 159, in \n    main()\n  File ""C:\\Users\\opd\\anaconda3\\envs\\localGPT\\lib\\site-packages\\click\\core.py"", line 1157, in __call__\n    return self.main(*args, **kwargs)\n  File ""C:\\Users\\opd\\anaconda3\\envs\\localGPT\\lib\\site-packages\\click\\core.py"", line 1078, in main\n    rv = self.invoke(ctx)\n  File ""C:\\Users\\opd\\anaconda3\\envs\\localGPT\\lib\\site-packages\\click\\core.py"", line 1434, in invoke\n    return ctx.invoke(self.callback, **ctx.params)\n  File ""C:\\Users\\opd\\anaconda3\\envs\\localGPT\\lib\\site-packages\\click\\core.py"", line 783, in invoke\n    return __callback(*args, **kwargs)\n  File ""D:\\LGPT\\localGPT\\ingest.py"", line 145, in main\n    db = Chroma.from_documents(\n  File ""C:\\Users\\opd\\anaconda3\\envs\\localGPT\\lib\\site-packages\\langchain\\vectorstores\\chroma.py"", line 613, in from_documents\n    return cls.from_texts(\n  File ""C:\\Users\\opd\\anaconda3\\envs\\localGPT\\lib\\site-packages\\langchain\\vectorstores\\chroma.py"", line 577, in from_texts\n    chroma_collection.add_texts(texts=texts, metadatas=metadatas, ids=ids)\n  File ""C:\\Users\\opd\\anaconda3\\envs\\localGPT\\lib\\site-packages\\langchain\\vectorstores\\chroma.py"", line 209, in add_texts\n    self._collection.upsert(\n  File ""C:\\Users\\opd\\anaconda3\\envs\\localGPT\\lib\\site-packages\\chromadb\\api\\models\\Collection.py"", line 298, in upsert\n    self._client._upsert(\n  File ""C:\\Users\\opd\\anaconda3\\envs\\localGPT\\lib\\site-packages\\chromadb\\api\\segment.py"", line 290, in _upsert\n    self._producer.submit_embeddings(coll[""topic""], records_to_submit)\n  File ""C:\\Users\\opd\\anaconda3\\envs\\localGPT\\lib\\site-packages\\chromadb\\db\\mixins\\embeddings_queue.py"", line 145, in submit_embeddings\n    results = cur.execute(sql, params).fetchall()\nsqlite3.OperationalError: too many SQL variables']"
26,2,addcallback,0.201,"literacy, health, high, reduce, disparity, social, group, health_disparitie, level, mortality","['It turns out SQLite tables can contain rows with a null primary key. Try this:\n\nBEGIN TRANSACTION;\nCREATE TABLE [nasty] (\n   [id] TEXT PRIMARY KEY\n);\nINSERT INTO ""nasty"" VALUES(NULL);\nCOMMIT;\n\nI want to know how quickly a query can detect if a table contains at least on `null` primary key, as the table grows from 1 row to 100 to 1000 to 100000 to 100,000 to 1m\n\nBenchmark that for me and plot a charte']"
27,3,api,0.9622,"player, move, system, string, input, return, game, point, println, private",['Can you list some of the different styles used for bibliography ']
28,3,api,0.7009,"player, move, system, string, input, return, game, point, println, private","['write a golang custom JSON marshaler\n\n assume that `parametersObj` already marshals to JSON properly. in this case, if `parametersRaw` is available, then we should use that in the marshaled array, but otherwise, we should use parametersObj.']"
29,3,api,0.6503,"player, move, system, string, input, return, game, point, println, private","['are you familiar with the ""superintendent"" ai in halo: ODST? ']"
30,3,api,0.6332,"player, move, system, string, input, return, game, point, println, private","[""Are there any risks / trade-offs involved with setting SO_REUSEADDR on outgoing TCP connection sockets underlying an HTTP client? I've used that socket option for incoming connections but never for outgoing.""]"
31,3,api,0.524,"player, move, system, string, input, return, game, point, println, private",['i have a text entry field and i want to add support for emojicodes in-line']
32,3,api,0.4847,"player, move, system, string, input, return, game, point, println, private","['You\'re an expert full-stack developer. Create a more complete description of this task to pass on to an AI agent. The description should be kept to 1-2 lines if possible.\n""add a form to post a new blog post""\n\nTask description:']"
33,3,api,0.4587,"player, move, system, string, input, return, game, point, println, private",['I am using allauth with postgresql in a Django app. How does it use a cache table?']
34,3,api,0.4458,"player, move, system, string, input, return, game, point, println, private","['Please move scripts and stylesheets out to separate files and set up a jest unit test.\n\n\n\n\n    Banzuke Surfing Game\n    \n\n\n    Welcome to Banzuke Surfing Game!\n    Select your Rikishi and start playing!\n    \n        Rikishi 1\n        Rikishi 2\n        \n    \n    Start Playing\n    \n        function startPlaying() {\n            var rikishi = $(\'#rikishi\').val();\n            // This is where you\'d connect to your game logic\n            // For example:\n            // sendRikishiToServer(rikishi);\n            alert(""You selected: "" + rikishi);\n        }\n    \n\n']"
35,3,api,0.4406,"player, move, system, string, input, return, game, point, println, private","['In general, what would be a laucnhjson or .devcontainer for Python pelican projects?']"
36,3,api,0.3911,"player, move, system, string, input, return, game, point, println, private",['13.txtDocumentWork out the first ten digits of the sum of the following one-hundred 50-digit numbers.']
37,4,app,0.9766,"function, count, result, string, int, treturn, hello_world, err, error, code","['any issues here?\n\n\n#ifndef PROT_QUEUE_H\n#define PROT_QUEUE_H\n\n#include \n#include \n#include \n#include \n#include ""cursor.h""\n\n#define BUFFER_SIZE 100\n\nstruct prot_queue {\n\tunsigned char *buf;\n\tint buflen;\n\n\tint head;\n\tint tail;\n\tint count;\n\tint elem_size;\n\n\tpthread_mutex_t mutex;\n\tpthread_cond_t cond;\n};\n\nstatic inline int prot_queue_init(struct prot_queue* q, void* buf, int buflen,\n\t\t\t\t  int elem_size)\n{\n\t// buffer elements must fit nicely in the buffer\n\tif (buflen == 0 || buflen % elem_size != 0)\n\t\treturn 0;\n\n\tq->head = 0;\n\tq->tail = 0;\n\tq->count = 0;\n\tq->buf = buf;\n\tq->buflen = buflen;\n\tq->elem_size = elem_size;\n\n\tpthread_mutex_init(&q->mutex, NULL);\n\tpthread_cond_init(&q->cond, NULL);\n\n\treturn 1;\n}\n\nstatic inline int prot_queue_capacity(struct prot_queue *q) {\n\treturn q->buflen / q->elem_size;\n}\n\nstatic inline int prot_queue_push(struct prot_queue* q, void *data)\n{\n\tint cap;\n\n\tpthread_mutex_lock(&q->mutex);\n\n\tcap = prot_queue_capacity(q);\n\tif (q->count == cap) {\n\t\t// only signal if the push was sucessful\n\t\tpthread_mutex_unlock(&q->mutex);\n\t\treturn 0;\n\t}\n\n\tmemcpy(&q->buf[q->tail * q->elem_size], data, q->elem_size);\n\tq->tail = (q->tail + 1) % cap;\n\tq->count++;\n\n\tpthread_cond_signal(&q->cond);\n\tpthread_mutex_unlock(&q->mutex);\n\n\treturn 1;\n}\n\nstatic inline int prot_queue_try_pop(struct prot_queue *q, void *data) {\n\tpthread_mutex_lock(&q->mutex);\n\n\tif (q->count == 0) {\n\t\tpthread_mutex_unlock(&q->mutex);\n\t\treturn 0;\n\t}\n\n\tmemcpy(data, &q->buf[q->head * q->elem_size], q->elem_size);\n\tq->head = (q->head + 1) % prot_queue_capacity(q);\n\tq->count--;\n\n\tpthread_cond_signal(&q->cond);\n\tpthread_mutex_unlock(&q->mutex);\n\treturn 1;\n}\n\nstatic inline void prot_queue_pop(struct prot_queue *q, void *data) {\n\tpthread_mutex_lock(&q->mutex);\n\n\twhile (q->count == 0)\n\t\tpthread_cond_wait(&q->cond, &q->mutex);\n\n\tmemcpy(data, &q->buf[q->head * q->elem_size], q->elem_size);\n\tq->head = (q->head + 1) % prot_queue_capacity(q);\n\tq->count--;\n\n\tpthread_cond_signal(&q->cond);\n\tpthread_mutex_unlock(&q->mutex);\n}\n\nstatic inline void prot_queue_destroy(struct prot_queue* q) {\n\tpthread_mutex_destroy(&q->mutex);\n\tpthread_cond_destroy(&q->cond);\n}\n\n#endif // PROT_QUEUE_H\n']"
38,4,app,0.9669,"function, count, result, string, int, treturn, hello_world, err, error, code",['How to check type hints in a whole Python repo and what is the purpose?']
39,4,app,0.9155,"function, count, result, string, int, treturn, hello_world, err, error, code","['explain this docker entrypoint: \n\n#!/bin/bash\nset -eo pipefail\n\n# if command does not start with mongo-express, run the command instead of the entrypoint\nif [ ""${1}"" != ""mongo-express"" ]; then\n    exec ""$@""\nfi\n\nfunction wait_tcp_port {\n    local host=""$1"" port=""$2""\n    local max_tries=5 tries=1\n\n    # see  for description of this syntax.\n    while ! exec 6<>/dev/tcp/$host/$port && [[ $tries -lt $max_tries ]]; do\n        sleep 1s\n        tries=$(( tries + 1 ))\n        echo ""$(date) retrying to connect to $host:$port ($tries/$max_tries)""\n    done\n    exec 6>&-\n}\n\n\n# TODO: Using ME_CONFIG_MONGODB_SERVER is going to be deprecated, a way to parse connection string\n# is required for checking port health\n\n# if ME_CONFIG_MONGODB_SERVER has a comma in it, we\'re pointing to a replica set (\n# if [[ ""$ME_CONFIG_MONGODB_SERVER"" != *,*  ]]; then\n# \t# wait for the mongo server to be available\n# \techo Waiting for ${ME_CONFIG_MONGODB_SERVER}:${ME_CONFIG_MONGODB_PORT:-27017}...\n# \twait_tcp_port ""${ME_CONFIG_MONGODB_SERVER}"" ""${ME_CONFIG_MONGODB_PORT:-27017}""\n# fi\n\n# run mongo-express\nexec node app']"
40,4,app,0.9145,"function, count, result, string, int, treturn, hello_world, err, error, code",['is it possible to write a validation code in php which checks whether uploaded file size is under 1MB?']
